Date,Open,High,Low,Close,Volume
,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS
2023-12-07,714.3969224484503,716.8603601120656,705.528546859435,711.3915405273438,10451801
2023-12-08,711.4900443360181,716.9588638466361,697.1528493565534,704.0997314453125,8557203
2023-12-11,707.3021149468099,715.8748888932356,706.0703962804416,710.2582397460938,6403209
2023-12-12,714.1998060433963,714.1998060433963,702.572392777683,704.9373168945312,6461539
2023-12-13,705.5285243820751,710.8988303461688,703.0650867969422,709.765625,5807736
2023-12-14,713.4114764241056,714.1012509298142,708.0904275429418,709.2236328125,6732352
2023-12-15,713.3129723349633,723.265235579528,710.70170458002,721.6886596679688,12082079
2023-12-18,722.1813229867105,724.004242582345,717.4514751253088,720.1119995117188,5450397
2023-12-19,721.8857062259669,721.8857062259669,715.3822552353795,718.2891235351562,4511101
2023-12-20,720.2598799182216,722.2798866723624,692.767892916932,694.9357299804688,8107602
2023-12-21,692.7186126364519,701.4884740369354,686.067331505163,698.4830322265625,7702232
2023-12-22,706.3167709547574,720.3091076461544,701.5869830972119,714.1012573242188,12062238
2023-12-26,716.7617799219754,716.8602933623386,706.1196820920685,709.0265502929688,7229143
2023-12-27,717.3529700287654,731.0003891515651,714.5446754531037,730.0643310546875,15052800
2023-12-28,731.7887983652154,746.8650244662686,728.2414121315725,742.874267578125,14906199
2023-12-29,743.9581546668945,791.1576431060802,742.9727796276006,768.5432739257812,41170191
2024-01-01,773.5193388655613,787.0189877634376,769.6270957688814,779.0374145507812,12570717
2024-01-02,788.7926748088372,792.241487253348,767.6071126496992,772.9281616210938,13791090
2024-01-03,774.5540021859825,778.4462454416944,764.8973392710319,770.0213012695312,8559060
2024-01-04,786.3292764417413,790.0736895391506,779.7272516912329,784.1121826171875,14298444
2024-01-05,787.3146421481721,794.1137538532674,775.5886553357664,779.3823852539062,11091198
2024-01-08,786.7234228064783,788.6448559394105,775.9828112665441,777.5593872070312,7668471
2024-01-09,788.2507355790003,797.3654542399693,781.5501976729535,788.1029052734375,12872757
2024-01-10,788.3000337091927,799.1391591726941,781.0575512064974,796.62646484375,9980044
2024-01-11,801.6025500968675,805.544050035881,796.6264184523662,803.7211303710938,11075167
2024-01-12,806.1845488772589,806.5786627763838,797.3161742229995,804.5093994140625,7664094
2024-01-15,808.007501362952,808.4016754206237,798.4493518183258,800.5679321289062,4835856
2024-01-16,800.5679038755595,814.9050976152572,800.5679038755595,806.874267578125,10159066
2024-01-17,799.1391044686554,801.7996289288051,792.241479645868,793.768798828125,7895439
2024-01-18,795.1975938414143,810.9143365040816,785.3438442275183,807.0713500976562,11500495
2024-01-19,811.8011546652433,813.9197349330318,807.5147975515976,811.5055541992188,5706888
2024-01-23,812.835838292056,815.4963026018946,784.6540780131628,788.743408203125,9436209
2024-01-24,790.6649615172381,800.1245379084083,776.9682243113053,799.0406494140625,7217542
2024-01-25,802.095264916719,802.243095226475,788.5956151371599,799.9766845703125,10109720
2024-01-29,799.9766729924912,831.4594164008449,799.1883850177434,828.7003784179688,12823686
2024-01-30,830.6711367271397,872.9930056031293,830.5233064180459,846.289306640625,19734613
2024-01-31,852.5464303824548,883.3886547091053,852.5464303824548,871.2685546875,24562392
2024-02-01,886.8374784900577,886.9853087934789,863.484079527983,865.6519165039062,14505885
2024-02-02,873.042284461682,882.6496910909161,864.0260787987777,865.8983154296875,13003437
2024-02-05,920.3402565122991,936.1062566238589,901.9629885752554,913.2455444335938,38686871
2024-02-06,922.705125993286,927.5334271562695,914.8221264039115,925.8090209960938,12714803
2024-02-07,930.1939640818101,930.1939640818101,914.4772214101876,920.1431274414062,7913010
2024-02-08,923.2963790759358,925.9569036161841,905.3625419682626,910.7821044921875,11576253
2024-02-09,912.4572277631917,913.8367767865785,892.7989849637645,901.6181030273438,7904881
2024-02-12,902.7020097474721,911.4718712685765,894.720496337154,898.267822265625,7286778
2024-02-13,898.267810988573,905.6581233655387,880.9252353343002,893.6365966796875,8574218
2024-02-14,886.8375221254936,906.4957658944458,881.2701291795872,904.869873046875,6570939
2024-02-15,910.190930510318,913.4426560924994,902.9483879282802,907.0869750976562,6430799
2024-02-16,911.471849240429,934.9237615491392,910.5849877084862,924.8729248046875,12826164
2024-02-19,929.1593606107219,929.1593606107219,917.4333741504825,918.960693359375,4632214
2024-02-20,920.783636187264,920.9807232062229,906.939130136222,912.8020629882812,4733639
2024-02-21,912.80206507427,923.4934194164573,903.0961458291296,907.57958984375,6011018
2024-02-22,911.127017436234,920.1924193185314,901.2239505762503,918.6651000976562,6437014
2024-02-23,919.4533911314097,926.0554156792169,915.8075517347631,923.6905517578125,7047473
2024-02-26,923.3948404693125,931.1793266218873,917.088476882461,923.2470703125,5600234
2024-02-27,923.0500506185397,950.8868949526455,921.8183318426942,948.6205444335938,12810206
2024-02-28,952.0200252725483,961.7259444044608,936.401796339898,944.0384521484375,15219187
2024-02-29,944.9746327693523,945.2209765213777,929.1101191959249,936.3033447265625,10346657
2024-03-01,944.9253493704404,966.0616547260039,942.7082556648046,963.1055297851562,10645369
2024-03-04,978.7237137221213,980.4481199632627,965.7660084816805,972.76220703125,6084495
2024-03-05,1011.9801002340706,1050.015550246232,990.6467079491504,1006.9547119140625,59811033
2024-03-06,1010.0093275559104,1015.576720101395,994.2433282965011,1002.766845703125,14214823
2024-03-07,1010.0093100191145,1031.687558624403,999.219442434798,1024.1002197265625,16877082
2024-03-11,1019.6167964861087,1020.7991983897635,1006.0678900336477,1012.9655151367188,7502450
2024-03-12,1012.7684523782235,1021.8338540786016,996.509705068594,1001.6336669921875,8763820
2024-03-13,1004.0970798892612,1006.0678298007219,949.4580265655086,958.9669189453125,16564155
2024-03-14,950.8376416481917,967.6382737826143,941.4273221954084,953.5966796875,22931801
2024-03-15,954.2371607934411,965.4211428309808,926.2524871254116,932.0169067382812,23390913
2024-03-18,932.0168948855834,960.5435124047964,922.95149324089,958.2279052734375,12121719
2024-03-19,954.3849580475414,956.4049647983015,937.6828395270767,943.742919921875,9483750
2024-03-20,946.8468534576951,951.0346971718724,907.7274542638185,926.6959228515625,13900321
2024-03-21,937.0915939745923,955.0746871292047,932.1647191377123,950.788330078125,11074207
2024-03-22,950.788346763175,971.7768219081005,936.4510926222424,965.4703979492188,13638296
2024-03-26,962.7113932682222,980.4481436047913,961.7260182495239,971.77685546875,9461531
2024-03-27,977.0978385743855,980.4481376747032,962.4157869700941,964.3372802734375,6640537
2024-03-28,968.1309231167891,985.27647191907,964.6821106680269,978.2802734375,9862996
2024-04-01,985.374998523715,995.0809182021668,973.0085543207458,977.7383422851562,8629407
2024-04-02,984.3896383673915,993.2580134878184,978.8715623494663,989.95703125,7995931
2024-04-03,989.3164691675546,999.6136496251422,978.0339137406766,994.3911743164062,8040366
2024-04-04,1001.1409717863837,1002.1263467586143,983.552052589072,996.8052978515625,9138276
2024-04-05,996.8053423581775,997.692203929789,989.7106903553579,992.3711547851562,4519120
2024-04-08,995.2780027133059,1001.5351700236172,989.3164960158175,998.3819580078125,5188052
2024-04-09,1006.0678586870004,1014.4435460511919,990.3018589426399,993.7506713867188,8539041
2024-04-10,997.4458325333824,1006.0678636864247,995.2287388083143,998.6775512695312,4554077
2024-04-12,999.1701829149024,1013.9508069225193,998.6774954479819,1003.6043701171875,11575194
2024-04-15,983.5027303774993,992.2233349198217,964.1894050838227,984.1925048828125,12632409
2024-04-16,975.5212355069935,990.2033468458729,967.7367490656384,978.2802734375,9574762
2024-04-18,981.7783569269175,988.429638175115,952.1185934919625,957.1439819335938,13540490
2024-04-19,949.9014471072903,953.7936901690647,930.1939482046495,949.1131591796875,15381310
2024-04-22,964.4357906919489,964.4357906919489,951.8722593189503,959.3118286132812,7187959
2024-04-23,961.7260053125791,979.9554429132786,959.8045120234614,972.3187866210938,7994116
2024-04-24,977.8861259401986,981.3349382705001,973.5504520965283,977.1470947265625,4671450
2024-04-25,977.9846584591526,988.6266961146383,975.0285335469335,986.606689453125,8366455
2024-04-26,993.0609247875607,994.1941301080511,982.0247126277415,984.88232421875,7937500
2024-04-29,988.380367266634,991.0408917562278,984.3896106035014,985.9661865234375,4764750
2024-04-30,990.3018733111478,1004.5405540653686,982.9115608237511,993.1594848632812,9047011
2024-05-02,1005.0825203824633,1014.9362705822913,996.7560894351049,1012.7684936523438,12695047
2024-05-03,1022.8192412632819,1024.9870181307515,981.4334916167908,998.5790405273438,11871773
2024-05-06,1000.1556117176686,1004.8853996263524,990.3018618485291,1001.3380737304688,5724760
2024-05-07,1001.3381117411375,1003.0625180336951,967.6875306036475,974.0924682617188,8877426
2024-05-08,972.5158889760535,1000.1556462857927,962.7113954888862,997.2980346679688,7519352
2024-05-09,996.2140876574515,1027.9431133540925,992.5681882656127,1015.2318725585938,19189798
2024-05-10,1021.8338805785805,1034.9886128433905,1015.3304296000825,1031.3427734375,13383183
2024-05-13,990.3018402314242,993.9477396319235,933.3471792595527,945.713623046875,58974762
2024-05-14,950.9853628115363,953.8429742915233,939.3086934332589,950.5419921875,16325689
2024-05-15,956.7498203505335,958.7205702518096,931.2778417910309,933.4456787109375,19668239
2024-05-16,939.2594265055671,940.4418884893496,905.5595907515967,922.7051391601562,31240770
2024-05-17,930.1939911125017,939.45654008101,927.2378661407458,931.869140625,13205512
2024-05-21,940.0477315074156,942.6589992630537,934.8252561386554,937.38720703125,10055258
2024-05-22,938.0770098120053,940.9346213989019,928.7652039361031,933.642822265625,9495279
2024-05-23,936.106216966905,949.3595222777288,931.2285988605217,948.2755737304688,11211074
2024-05-24,948.4233852625147,956.749815582413,943.989198006742,946.5018920898438,9590588
2024-05-27,950.7883576246744,952.3156768398542,938.07699612024,944.48193359375,6916555
2024-05-28,944.9746335169101,947.8322450996721,932.1647584014568,933.6920776367188,6618946
2024-05-29,933.1008469475474,936.5989160890772,925.0700168241277,929.7998046875,8184019
2024-05-30,929.701325347072,937.535068733826,907.530387540703,910.437255859375,10170912
2024-05-31,918.0246161927156,923.5426919757351,906.6434871586501,909.5010986328125,14289102
2024-06-03,948.9161268629625,948.9161268629625,920.3402518068608,936.5496826171875,12314329
2024-06-04,934.1354941268097,934.1354941268097,842.8897937575056,890.6804809570312,26554598
2024-06-05,911.4226123368065,920.0939002517737,876.9837442828151,916.3494873046875,13752553
2024-06-06,926.2524823890888,932.1647322766787,917.5811945824601,924.528076171875,11792640
2024-06-07,926.2524602733772,958.7698338787192,921.5719292241234,956.306396484375,15577866
2024-06-10,962.7114085260068,970.4958953541051,954.9269216979086,960.8884887695312,9258931
2024-06-11,965.498812987245,984.0889782885815,958.4097995945853,978.6854248046875,14828702
2024-06-12,986.0223350580019,1001.6380733960245,978.586269182753,980.2717895507812,17527993
2024-06-13,993.458397592001,993.458397592001,972.3895443496557,977.446044921875,12157226
2024-06-14,981.5607218688087,988.7489190744136,973.0340569756906,984.9317626953125,11591421
2024-06-18,991.4754460878007,994.9951718184407,975.6118389503958,977.4956665039062,9845075
2024-06-19,981.5606821299475,986.4189359747157,966.8372961039415,969.0184936523438,7605719
2024-06-20,971.6459707625223,979.974389003574,968.0270610532277,969.910888671875,7299571
2024-06-21,970.6544640351068,972.5382915931103,949.9326029565036,953.60107421875,14303735
2024-06-24,952.7087980233047,955.2866100250047,941.9512529247972,949.883056640625,6655577
2024-06-25,951.8164471531414,954.6421280246833,941.207647566275,946.8590698242188,7304128
2024-06-26,947.8505482808393,954.2951388287739,942.0008188083085,943.7359008789062,6908988
2024-06-27,944.3803981832983,966.5398510370879,939.9683201780524,963.8132934570312,19385412
2024-06-28,966.6886027336843,989.988276748291,964.259475680253,981.3128662109375,23025267
2024-07-01,981.3128592679302,996.9285981246818,976.8016579233964,993.5079956054688,14006105
2024-07-02,995.4909426366569,996.432856444726,970.7536173314002,972.9348754882812,12284132
2024-07-03,976.5537786379532,978.9332834627838,965.2013723760639,967.3330688476562,7346258
2024-07-04,975.6118325533344,995.4413413450688,971.2493164132094,989.6907958984375,12139832
2024-07-05,996.4328488604581,998.0191854089187,981.5111551173109,985.1796264648438,9050375
2024-07-08,996.4328490293608,1007.9339402948003,987.707876981628,994.0532836914062,13312085
2024-07-09,992.417378166752,1008.3305472669607,989.591636784374,1006.2980346679688,10948094
2024-07-10,1006.3476058679217,1011.1562377097208,977.6443787995543,996.9285888671875,13412206
2024-07-11,999.4072706576173,1016.7580913287566,998.4653568610692,1012.09814453125,11983571
2024-07-12,1015.1221543970596,1017.1547275597776,1006.3476205323526,1008.0827026367188,7339644
2024-07-15,1012.6434302803982,1021.021470480752,1008.6279667964805,1015.7169799804688,5847297
2024-07-16,1016.7580844757862,1020.823109656825,1010.5118011792482,1012.4451904296875,4824555
2024-07-18,1014.2298261118129,1018.2452895909671,999.407255995808,1015.8162231445312,8010324
2024-07-19,1015.2708964646465,1015.2708964646465,978.239311312237,981.5607299804688,7400178
2024-07-22,981.5607062956592,999.4072645919439,968.225349243519,994.5986328125,7396198
2024-07-23,999.3081686220228,1000.0517752380681,958.9551041549922,993.2601318359375,10384177
2024-07-24,989.2941904180648,1025.4334826191441,986.6668167884345,1018.9392700195312,11469098
2024-07-25,1020.22828777511,1084.674195166152,1015.6179025019599,1081.650146484375,32766835
2024-07-26,1102.471123652993,1110.948287511759,1074.3628176929772,1108.76708984375,21232845
2024-07-29,1114.41845703125,1130.1829416169073,1109.0644651491766,1114.41845703125,11850624
2024-07-30,1116.2031811489771,1168.9496300382175,1109.0644848362517,1151.94580078125,28592304
2024-07-31,1154.0774818509262,1157.9442605063716,1135.536938415211,1146.7901611328125,10860623
2024-08-01,1157.051852254818,1165.9751313210506,1126.8118509748078,1134.64453125,14375948
2024-08-02,1110.452564556232,1110.452564556232,1080.7579216212832,1087.3016357421875,21967812
2024-08-05,1050.9143381618326,1055.921337516874,1005.4056520369215,1007.7852172851562,26651144
2024-08-06,1021.2197530537146,1051.6085009791702,999.8039067101832,1005.1082763671875,16726393
2024-08-07,1027.2181754059616,1031.332701647702,1006.3971307041668,1016.559814453125,9978703
2024-08-08,1026.1274256460497,1047.394645776842,1018.2452445601227,1032.8695068359375,19529790
2024-08-09,1046.0065692367034,1073.718258843932,1043.0817651564107,1058.994873046875,15443008
2024-08-12,1055.9213430036748,1070.6943512572752,1046.006588609274,1066.976318359375,11311050
2024-08-13,1065.6873246299947,1066.3318078550967,1039.2644806385213,1044.4697265625,7508231
2024-08-14,1047.9895757339816,1057.9539526568697,1038.0748209966687,1053.2939453125,8211830
2024-08-16,1062.861706063661,1090.5733970962497,1060.8787551195123,1088.987060546875,11435650
2024-08-19,1096.4727832218316,1097.5633820694336,1075.7509209984962,1078.4278564453125,6911441
2024-08-20,1087.648644159263,1088.6897418659278,1072.8261335646075,1077.634765625,5625723
2024-08-21,1079.7167517551827,1085.9630954251572,1074.0653901716564,1075.9490966796875,4869876
2024-08-22,1080.708263764658,1085.4177722535408,1055.8717547956096,1059.3419189453125,9377476
2024-08-23,1063.8532067262356,1083.2861022330906,1061.8702557351335,1075.899658203125,10179655
2024-08-26,1079.7167279346238,1093.9443759471033,1073.6191299207858,1083.0877685546875,9415039
2024-08-27,1083.7322545547333,1087.3015418552307,1065.836074839725,1068.06689453125,8813305
2024-08-28,1073.718311772255,1079.419295724477,1060.9778761893203,1065.3900146484375,8145376
2024-08-29,1069.8516695587132,1132.2650028725948,1056.912866078972,1112.0885009765625,40658159
2024-08-30,1104.4540326754902,1105.4951303132332,1088.0946876977607,1101.876220703125,17647545
2024-09-02,1095.5803911724167,1095.5803911724167,1078.080824971728,1083.335693359375,8116675
2024-09-03,1088.243418584185,1090.622983845792,1072.9746726044007,1075.8499755859375,5088731
2024-09-04,1069.802033002653,1075.7508858275055,1062.9608280481284,1071.2396240234375,4665908
2024-09-05,1071.7849707203661,1076.5936024885145,1057.8546921154893,1060.0360107421875,7900593
2024-09-06,1059.6890561274406,1063.8035826027071,1031.6302512425439,1040.40478515625,8717377
2024-09-09,1040.4046962968644,1040.999557336361,1017.5016385533957,1029.845458984375,7206054
2024-09-10,1040.0577646638164,1040.0577646638164,1023.4009284098387,1026.9703369140625,6919238
2024-09-11,991.4754584966872,1002.926987939352,962.9705390649074,967.9774780273438,36140411
2024-09-12,967.9774608714181,979.577735633204,949.8334724054752,977.7435302734375,25675836
2024-09-13,986.4189408783418,997.4242940722011,979.5777361265751,983.6427612304688,13203676
2024-09-16,988.5010299527984,991.3763329820753,976.1075867487764,979.974365234375,5836274
2024-09-17,986.5181094959233,986.5181094959233,951.8164674533532,966.6390380859375,44516613
2024-09-18,969.8612906012448,975.3144055386201,948.9907446257166,953.8489379882812,12044431
2024-09-19,962.1278156901574,970.6049188151223,948.1975369914257,958.7567749023438,13466770
2024-09-20,958.7567573089735,969.1672495031247,941.1085064542414,962.5739135742188,16764981
2024-09-23,965.2013895767051,970.8528119730387,957.8148850727606,963.515869140625,10254297
2024-09-24,965.6970762642187,976.603306078291,964.3089864455753,968.9689331054688,12755422
2024-09-25,974.0255295037022,974.1246528451213,951.0728480831375,955.3857421875,12959075
2024-09-26,962.5243855993061,986.468542689995,957.3687009911301,984.6838989257812,21640021
2024-09-27,987.5095827039274,991.8720990422989,980.7179998400708,984.53515625,10360030
2024-09-30,984.5351648659944,988.4515051675777,963.5158723046544,966.3416137695312,12225895
2024-10-01,968.5723816862942,976.1075708254739,950.7258237636345,956.9721069335938,10085203
2024-10-03,930.9954492974034,942.0504247915962,917.1147929713505,917.808837890625,24418517
2024-10-04,922.072189294168,941.108530466439,912.1574345705748,922.8157958984375,19187758
2024-10-07,933.9698928304592,936.3990198351665,907.2000551378665,919.9404907226562,11772546
2024-10-08,908.1915118397786,916.9164836933462,886.2303064250457,911.9591064453125,21177886
2024-10-09,918.8994675238356,940.364935983039,917.6105614961272,931.1442260742188,11557737
2024-10-10,925.7902070817347,935.5562161178312,904.5726081164345,920.5849609375,13249851
2024-10-11,924.0551413642272,929.012518732061,920.5849772067435,922.7662353515625,4459529
2024-10-14,922.0721792256514,931.986933840981,917.4617941235792,920.3370971679688,5740649
2024-10-15,924.9970225347071,927.376527278406,905.2170754318821,909.4804077148438,9058919
2024-10-16,909.2325566951732,915.1318477734998,892.3279122385155,899.7144165039062,10298258
2024-10-17,907.1505004321546,907.1505004321546,882.4627368312744,883.99951171875,13864583
2024-10-18,886.6764960316732,909.8770461129953,879.2404300459751,902.3914184570312,11527914
2024-10-21,904.2752029643668,909.8275019829782,890.4441078613514,895.5997924804688,7390557
2024-10-22,897.2853103125889,898.3759091357537,867.7889147525893,872.002685546875,13617490
2024-10-23,871.5069246891634,878.0506384842987,855.9407479472611,870.16845703125,10553771
2024-10-24,867.7889046062123,882.4131677800959,867.7889046062123,872.4984130859375,7233484
2024-10-25,876.3652068230922,878.1994122673816,849.9919225702721,856.9322509765625,10873022
2024-10-28,860.4519329558474,879.1908429028263,852.8671821791049,870.9616088867188,7106045
2024-10-29,872.746246564215,874.9770662799428,818.6612740036501,835.56591796875,26818871
2024-10-30,838.7882654719797,846.3234549984074,830.9060232147494,833.0377197265625,12933218
2024-10-31,836.6565722598632,836.6565722598632,824.7588663197203,826.9401245117188,11904413
2024-11-01,840.7216494472682,840.7216494472682,832.8394072400596,836.260009765625,2900548
2024-11-04,832.8393739204421,837.2514517543018,807.5567500692857,817.0748901367188,15514419
2024-11-05,814.4970873453123,836.4086707234603,813.4064885493328,828.5264892578125,10215249
2024-11-06,836.706140063708,836.706140063708,818.9587056505674,832.5419311523438,10579596
2024-11-07,833.8308778549339,835.565959943217,810.3328968992126,812.7620239257812,13237161
2024-11-08,814.9432684704022,814.9928301405532,794.2709687692351,798.5839233398438,16072692
2024-11-11,794.1718606468877,824.3623011602191,785.2485813137766,797.84033203125,27587619
2024-11-12,799.1292148943049,806.1686664026907,776.3748411513526,778.1594848632812,16526921
2024-11-13,780.2912140426272,785.8930747915717,768.9388075295049,779.547607421875,14674022
2024-11-14,779.8945993636842,785.248591237155,765.4190813574288,767.699462890625,11740909
2024-11-18,771.3679225037777,775.085955549265,752.7281956053731,765.3199462890625,17053446
2024-11-19,765.3199596031319,793.0812734923937,765.3199596031319,776.5236206054688,14012014
2024-11-21,778.2586484102502,779.2501238371019,759.718045825151,767.2532348632812,14194678
2024-11-22,768.3934728957609,787.2315064248182,768.3934728957609,784.257080078125,14535112
2024-11-25,801.161732276637,803.2934287187248,786.8845219806813,789.809326171875,15194167
2024-11-26,790.3547199297111,794.9650447010366,773.4996364105441,776.3253173828125,10310838
2024-11-27,778.3578107322808,785.1494540553,772.458519544066,777.2672119140625,10014685
2024-11-28,776.3252676929322,785.7938460196764,771.3678905045994,772.8055419921875,10939142
2024-11-29,772.8551438910868,782.6707754408694,770.4260168393869,779.7459106445312,10358590
2024-12-02,780.5886279954074,789.9580833206958,778.3082465098792,783.315185546875,8425826
2024-12-03,788.2230169382557,799.1292473613007,783.2656394732352,794.4197387695312,9874135
2024-12-04,798.1377341481681,799.1292095943148,777.366311448421,781.3817749023438,12392259
2024-12-05,786.2400603489882,790.7017000357101,774.3423545177299,785.7938842773438,12169428
2024-12-06,786.2400539333191,811.8696708297409,778.6056806509188,809.837158203125,19716910
2024-12-09,809.8371603588823,813.3568862116393,790.2059579482101,791.9410400390625,15573233
2024-12-10,797.9394311959878,803.5412917024274,790.6521108340297,793.0812377929688,13113082
2024-12-11,796.055680105136,800.0711436608908,791.3957332870984,792.2880249023438,7763357
2024-12-12,792.387224889999,795.1633441631574,778.8039985538156,779.646728515625,10602758
2024-12-13,782.2741433125262,785.7443074463587,768.3934867771962,783.5630493164062,14101869
2024-12-16,784.6536986227325,787.1819489278511,776.3252806019025,778.1099243164062,10015361
2024-12-17,778.8039500293688,789.561434235671,771.3678843066186,773.1029663085938,10270253
2024-12-18,767.4019838969602,767.6498527548081,747.5724752691318,749.2579956054688,19085263
2024-12-19,738.1039508332066,749.3571735942684,735.0799626498908,737.7073364257812,17119599
2024-12-20,737.9551860431709,743.1604323017591,715.3495572517025,717.8778076171875,17962656
2024-12-23,727.4455467289285,728.1395916440009,711.5819395952018,716.0435791015625,9653868
2024-12-24,717.3325064579857,738.946659718917,716.3410309825773,729.8250732421875,12553555
2024-12-26,729.825038734503,741.4253133512678,729.2797393517834,734.4849853515625,9343210
2024-12-27,742.6151427206082,760.3129560280986,739.3432857034496,744.1023559570312,15835079
2024-12-30,747.4733741769342,748.4648496378321,724.471131381129,727.39599609375,17441198
2024-12-31,727.3959857675264,737.0628713740492,726.5036336594424,733.840576171875,7092699
2025-01-01,734.1380042740165,744.6971814388289,729.7259264472806,742.8629760742188,7792251
2025-01-02,752.8273361789284,760.8087018629562,742.9621428361233,758.5283203125,15294572
2025-01-03,761.4531568317751,793.7752327725966,754.9590046414553,783.6622314453125,24773025
2025-01-06,790.899972851764,790.899972851764,758.7761442979945,769.6328125,16948151
2025-01-07,769.3849632150174,790.1563863738587,765.9147990768053,786.4879150390625,15547971
2025-01-08,785.8433973222109,790.2059133963394,774.9867898348623,788.1734008789062,11861066
2025-01-09,793.1803988339711,803.0951538193957,762.8908344564712,773.4500122070312,17948464
2025-01-10,773.4004401000371,781.2331206387856,760.2633899216,768.0465087890625,11144005
2025-01-13,762.4446420885433,766.9558434075516,742.4168253429333,744.5980834960938,12230175
2025-01-14,745.0937904392566,772.3593649396952,745.0937904392566,763.9318237304688,11377053
2025-01-15,764.4275798184964,778.3082362613743,749.6050095854511,757.0906372070312,10500910
2025-01-16,763.3370059076145,774.3423596687935,760.8086949897644,767.7490234375,8680163
2025-01-17,767.3028592507917,778.8039500293688,765.6669005858436,773.1029663085938,7007239
2025-01-20,773.3508841762599,776.3253106538609,760.4617027733223,767.7490234375,9956101
2025-01-21,768.3934788699218,779.9441921453295,751.9350104962001,754.2649536132812,11657178
2025-01-22,757.6359949907503,758.9249009824198,724.76855937145,736.4183959960938,12418474
2025-01-23,736.4183806055012,753.2239013604598,733.4935159642782,746.0852661132812,7916689
2025-01-24,743.656147546744,747.7212331917888,725.9583350088074,727.8421020507812,9513166
2025-01-27,726.7019432808565,726.7019432808565,703.2535246791739,706.9715576171875,14123990
2025-01-28,710.3921557189753,734.5345585775916,701.4688767218074,722.0419921875,16104653
2025-01-29,725.264281942678,748.5639547050198,720.3564664280642,746.0852661132812,12461404
2025-01-30,702.9561193253331,704.6416397539092,677.3760638985542,690.90966796875,59390998
2025-01-31,699.981666610129,710.887896543148,690.5130881803434,709.9955444335938,19157717
2025-02-01,713.3665969109671,718.5718431010749,694.9251774719576,700.5269775390625,14087493
2025-02-03,694.0328491569122,694.0328491569122,680.152192173774,681.58984375,17806760
2025-02-04,690.3643339249243,707.2689780043103,687.8360836663117,704.4928588867188,16792005
2025-02-05,704.9390247670548,719.2658567123384,704.6415942435423,710.9374389648438,12907325
2025-02-06,716.8367591515748,717.2333735423882,702.1133727442394,703.6005859375,10016927
2025-02-07,704.939051463151,709.8468670889677,697.1063711298389,700.7252807617188,12259132
2025-02-10,703.6996815999349,703.8484271193545,687.1420299299061,690.06689453125,10981963
2025-02-11,690.0668997544725,691.0583751851542,669.3450390472816,671.9724731445312,11939990
2025-02-12,674.2033411253087,681.6889690598305,661.3637212759057,678.5162353515625,12312424
2025-02-13,678.5161844910115,687.2412166634488,673.5588073543347,678.0204467773438,8490769
2025-02-14,680.1025860172471,685.0599631869699,663.44581082995,674.8477783203125,9968127
