Date,Open,High,Low,Close,Volume
,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
2024-08-21,4355.5007951533835,4395.99017837526,4330.965968699111,4387.7958984375,1896990
2024-08-22,4395.99057536928,4396.906595026849,4335.44948994356,4340.07666015625,1829872
2024-08-23,4338.149348500728,4343.933547632061,4294.76785501572,4303.34765625,1809253
2024-08-26,4327.544309532852,4388.422901766145,4323.688177379114,4340.5107421875,1844164
2024-08-27,4342.968142909089,4347.788307329632,4325.42255613064,4335.400390625,930697
2024-08-28,4336.944191511195,4398.401305644863,4296.984828622048,4343.9814453125,1848058
2024-08-29,4299.587687061034,4392.134865975352,4299.587687061034,4349.5244140625,2133641
2024-08-30,4338.148557593329,4427.080603023993,4326.38716654949,4389.96533203125,3637222
2024-09-02,4411.415704533157,4422.98410235973,4349.717582791434,4358.44189453125,1216500
2024-09-03,4358.441492719485,4392.038139120691,4334.196155320372,4350.0546875,1717263
2024-09-04,4315.927443783511,4325.615786508623,4277.125118085501,4318.14453125,1265505
2024-09-05,4319.832045744477,4337.184640438384,4293.947664515546,4314.9638671875,1688793
2024-09-06,4313.035657561393,4356.417142852314,4280.306548704212,4296.4541015625,1649179
2024-09-09,4294.766863264564,4328.749025313964,4271.148055599024,4289.5126953125,1184938
2024-09-10,4282.668162536592,4376.661370673829,4280.7400967286485,4345.7158203125,1385591
2024-09-11,4358.8280791658935,4385.724511170829,4310.433424474223,4318.2421875,1325919
2024-09-12,4348.0296801859,4369.575911096477,4271.919089315057,4355.2119140625,2742216
2024-09-13,4367.069296615252,4383.457856889526,4342.968472682497,4359.935546875,1458786
2024-09-16,4364.177818329191,4382.542460489714,4332.798729394325,4350.92236328125,1155120
2024-09-17,4350.921959825614,4372.660715800715,4305.371400339266,4343.59521484375,1699364
2024-09-18,4335.30452036304,4335.30452036304,4165.586694851035,4189.83203125,2961779
2024-09-19,4232.153476620504,4263.147518490603,4127.796889741923,4141.630859375,2927551
2024-09-20,4161.634706035043,4174.938646240147,4075.450234602685,4130.78564453125,5447908
2024-09-23,4145.342138906378,4154.403955484786,4100.0325852950755,4114.97509765625,1702319
2024-09-24,4098.731160481688,4136.665956416498,4087.5002692160224,4117.67431640625,3012026
2024-09-25,4099.405755293621,4135.315983961965,4087.4998537926194,4121.0,2713073
2024-09-26,4106.780742665259,4161.537630946426,4106.780742665259,4138.11181640625,3964251
2024-09-27,4179.083373733514,4220.536795895115,4145.390229526084,4153.7294921875,3012477
2024-09-30,4132.713211734694,4144.137097586929,4106.828830049065,4114.97509765625,2503416
2024-10-01,4102.490682592709,4141.244999726133,4090.34424266424,4133.67724609375,1823365
2024-10-03,4109.287467676963,4125.097515917087,4058.579233935717,4080.510986328125,3350119
2024-10-04,4073.03966948564,4143.414082709889,4072.1236497929604,4099.3095703125,2965463
2024-10-07,4120.180503383442,4142.690767852346,4077.281035312133,4119.16845703125,1472619
2024-10-08,4118.927570558943,4125.482806799547,4052.74679795751,4100.2734375,1541867
2024-10-09,4106.780619427553,4140.521774751488,4093.9591686921544,4099.984375,1082504
2024-10-10,4100.273129009791,4139.412960774934,4047.588822636291,4075.352783203125,2378875
2024-10-11,3993.9886275616464,4089.379879015455,3964.5376083735932,3999.9658203125,5759183
2024-10-14,3991.0963036566122,4015.5826457719213,3973.936705904416,3987.86669921875,2137590
2024-10-15,3982.4681826102596,4019.9694414378305,3947.7149825896795,3968.730712890625,2759474
2024-10-16,3938.0751541994937,3966.996146763994,3920.915318205962,3947.667236328125,2359151
2024-10-17,3964.8748071016144,3981.4083499313706,3945.7388929151134,3961.211669921875,2522659
2024-10-18,3952.5142923868125,4006.776710853755,3942.850443261172,3984.453125,2361000
2024-10-21,3993.682370369564,4000.78539382613,3933.186580676541,3942.70556640625,1595450
2024-10-22,3929.32099199586,3952.320999735869,3871.676227251689,3880.5185546875,1928049
2024-10-23,3865.153042421479,3975.272315864082,3860.85244097846,3929.5625,1966476
2024-10-24,3869.4049014372445,3941.8837644761543,3869.4049014372445,3911.8291015625,2676744
2024-10-25,3920.6718368553634,3954.446941330257,3897.140270580229,3921.155029296875,1759676
2024-10-28,3932.171722859434,3995.0351066911544,3914.8251613947427,3953.335693359375,1532534
2024-10-29,3958.167387431651,3965.5601369835435,3923.6191298717235,3938.259765625,1445885
2024-10-30,3938.0182306494053,3968.9425455894743,3923.5708244501016,3947.34375,1935002
2024-10-31,3933.186481064544,3941.207522795,3826.8841437384754,3835.050048828125,3740372
2024-11-01,3855.730968312658,3864.524929526368,3842.3948092268606,3850.270751953125,154895
2024-11-04,3832.972644577269,3857.7119575446695,3781.705876191511,3830.894775390625,2269192
2024-11-05,3808.6193975736255,3852.009982633179,3808.6193975736255,3837.8525390625,967590
2024-11-06,3869.018641595081,4010.3038294515763,3841.6215355786026,4000.4951171875,3792017
2024-11-07,4029.5355076485175,4064.42162678781,3947.7308802151356,4011.3671875,3724349
2024-11-08,4015.3292236622483,4029.5834008100264,3979.2346535958754,4007.59814453125,1648039
2024-11-11,3989.430410106948,4091.9634724864604,3979.234766094126,4057.560546875,1406487
2024-11-12,4074.2788089026935,4076.2115787361386,4024.3651223274956,4056.303955078125,1587640
2024-11-13,4037.653120303079,4055.6761055431484,3992.184424537984,4010.8359375,1098813
2024-11-14,3996.0011679696254,4020.160788090361,3978.0749185870723,4006.53466796875,1825432
2024-11-18,4071.3792519766916,4071.3792519766916,3856.0686666127654,3884.3837890625,3313944
2024-11-19,3884.7704056996986,3993.247106272653,3879.1655622567805,3903.760009765625,1776233
2024-11-21,3908.930028227587,3954.8816755354096,3888.7326790147745,3935.940673828125,2384347
2024-11-22,3934.1534341484657,4111.92014812561,3917.724888734434,4101.91796875,3096553
2024-11-25,4136.127160650989,4182.610366339302,4109.261850550811,4170.04736328125,4052167
2024-11-26,4175.797329148291,4219.816444946144,4165.118964633349,4206.3837890625,2060669
2024-11-27,4212.423091731362,4230.252607658773,4178.695885685904,4186.91015625,1558993
2024-11-28,4173.816244332727,4194.062196061659,4090.7071456958633,4102.20703125,2558544
2024-11-29,4078.1443883814027,4154.199070816993,4054.612821055958,4127.28515625,2017425
2024-12-02,4126.463771120863,4144.05216610549,4087.8565032973897,4132.89013671875,1670944
2024-12-03,4169.322463028103,4179.614367038159,4122.066339471409,4158.1123046875,2010905
2024-12-04,4168.548965451236,4239.481987267991,4144.872537850337,4208.02587890625,3302642
2024-12-05,4252.866872084178,4338.102216885899,4213.438553268549,4313.99072265625,3746747
2024-12-06,4303.311362306335,4314.907979496471,4264.414375481087,4296.0634765625,1842087
2024-12-09,4281.5199661588285,4319.160373110423,4267.120454336757,4302.490234375,2066639
2024-12-10,4277.364547251339,4342.740393143262,4263.787027783619,4283.54931640625,2087828
2024-12-11,4282.873093015478,4299.108170890079,4258.858333430752,4278.62109375,1635256
2024-12-12,4281.132929290767,4334.235964469825,4277.21925947457,4305.1962890625,1914642
2024-12-13,4285.868868891336,4343.8033600917015,4246.68167836936,4323.50927734375,1967048
2024-12-16,4309.110183879598,4324.572341973805,4249.194321264541,4266.78271484375,1646224
2024-12-17,4261.757440239835,4283.936162604462,4172.85002878812,4182.9970703125,3225027
2024-12-18,4166.761088345266,4215.37004987536,4145.40389216015,4201.69580078125,1575404
2024-12-19,4138.059897693995,4217.303454819382,4118.732200834144,4128.29931640625,3015763
2024-12-20,4183.4799645207795,4234.698360944804,4012.913040580397,4030.114501953125,4116989
2024-12-23,4058.8646352330907,4075.245047731394,3976.5770568975017,4018.51806640625,2195338
2024-12-24,4018.5180669842844,4076.211433199807,4018.5180669842844,4039.005615234375,1181886
2024-12-26,4039.005385956038,4058.7681444226105,4003.877203107941,4028.955078125,1208464
2024-12-27,4023.060238137416,4040.407035405857,4007.8396763428773,4024.84814453125,858100
2024-12-30,4011.4636074414875,4058.1398080559024,3973.774597398072,4019.001220703125,1527169
2024-12-31,3996.0014568066717,4000.785250683389,3896.512181145006,3957.15283203125,1555429
2025-01-01,3956.7659433990707,3995.034876942136,3948.116846379581,3974.20947265625,763161
2025-01-02,3981.50587656409,4042.388126618347,3959.2308928706593,4035.3818359375,1720835
2025-01-03,4039.440692055234,4039.440692055234,3954.7369152564975,3962.081298828125,1791953
2025-01-06,3967.4929881560497,4010.1587847646483,3929.7072462762812,3957.345947265625,2085593
2025-01-07,3976.625573377766,4001.171654478945,3876.7012371685046,3892.88818359375,2669054
2025-01-08,3899.266123917583,3987.3038778331784,3882.692718168748,3970.29541015625,2181277
2025-01-09,3963.14421938291,3998.6588621681626,3889.988934356237,3903.08349609375,2392472
2025-01-10,4058.816208833946,4152.555535561777,4029.824664485132,4122.25927734375,7894300
2025-01-13,4102.304052275712,4177.633946764794,4085.295583032913,4146.8544921875,4003771
2025-01-14,4157.387798026273,4168.887683847196,4077.2259826296945,4090.75537109375,3441709
2025-01-15,4076.2116534172965,4113.36934289311,4066.0164811061386,4106.74951171875,1653474
2025-01-16,4116.799597933809,4149.656683926709,4050.940562589214,4064.904541015625,2637705
2025-01-17,4094.0359508349425,4094.7250599119097,4035.133463463163,4058.99951171875,1761466
2025-01-20,4080.158948884836,4080.158948884836,4003.689468952198,4013.23583984375,1287799
2025-01-21,4030.458871168815,4045.9102438944124,3966.1927226695407,3971.9501953125,1971591
2025-01-22,3985.8758020500386,4097.2341866812185,3980.1675861797344,4090.7880859375,2409223
2025-01-23,4102.007713181408,4124.988106820918,4074.5000556101986,4079.81494140625,1822998
2025-01-24,4039.0213862561122,4111.849744585292,4039.0213862561122,4086.60595703125,1910099
2025-01-27,4037.052534242388,4090.542100180829,3977.0676110731124,4000.785888671875,1551782
2025-01-28,4006.3469263960387,4037.052887627697,3964.519830412573,3976.329833984375,2468272
2025-01-29,3989.8125558722263,4042.8100387937484,3989.8125558722263,4034.88720703125,1217089
2025-01-30,4034.985771856494,4064.5107788173946,3994.2413583605,4035.13330078125,1531251
2025-01-31,4044.92593735956,4063.0840087875113,4020.5678067148765,4047.287841796875,1492943
2025-02-01,4047.8788185203425,4070.416146418094,3991.781300247632,4008.65966796875,437172
2025-02-03,3967.0784110116783,4012.4486029262193,3935.388283689166,4004.230712890625,1265713
2025-02-04,4019.0425508168632,4053.63616349098,4001.6721001506876,4042.022705078125,2547132
