actual,pred_lr,pred_lstm
1023.8499755859377,1023.7758178556516,1025.6208
1036.75,1024.1340220412926,1031.4874
1019.1500244140623,1036.715270341096,1037.1101
1059.9000244140625,1019.1605947286521,1037.0458
1065.75,1060.9038782048524,1045.6099
1070.0999755859375,1063.2240587469973,1055.3722
1081.0,1072.4153820228773,1065.4293
1086.5,1079.5927810953153,1075.3467
1094.1500244140625,1086.1635967637715,1087.2383
1089.75,1094.2928663044897,1094.4352
1084.4000244140625,1089.4713714567577,1098.986
1072.75,1084.8710919080431,1100.8234
1062.949951171875,1072.7658727591265,1097.8943
1052.300048828125,1063.6208841149044,1091.8373
1042.800048828125,1052.7182127325493,1082.763
1043.0999755859375,1043.5826976725157,1072.8783
1057.0,1043.6396120666975,1064.8954
1041.9000244140625,1057.097842430283,1062.9282
1066.5999755859375,1042.2048203611037,1059.3776
1085.0,1067.6716840072972,1063.4719
1005.2000122070311,1082.93303510168,1073.2146
1013.2000122070312,1007.3127832754823,1062.763
1005.4000244140623,1016.1532948882137,1051.8542
1018.5,1001.5468528875314,1041.4171
1026.800048828125,1022.3738556836274,1032.5021
1013.5999755859376,1025.9455978798844,1025.7645
1005.5999755859375,1014.6384584049821,1027.1971
1028.5999755859375,1006.3802666659413,1025.1758
1004.0999755859376,1028.1121148673494,1029.3639
994.0,1004.0784646029138,1026.0048
986.2000122070312,996.654922933034,1019.2807
1010.7000122070312,985.1795943052828,1012.6459
1033.800048828125,1011.6230135948497,1013.2824
1037.5,1033.065168077364,1017.57166
1021.0999755859376,1038.2522256827103,1026.544
1025.5,1021.4970529087196,1031.9813
1021.4000244140624,1025.6419149784388,1037.7725
1029.0999755859375,1020.79697488695,1038.2987
1048.0,1030.2961675463525,1037.6587
1026.4000244140625,1047.4638583105698,1041.6187
1016.7000122070312,1026.7385130849884,1042.5223
1010.2999877929688,1018.4112093609773,1039.9147
1006.4000244140624,1009.4578293387212,1035.8851
1017.2999877929688,1007.4678921794736,1030.0422
1012.7000122070311,1017.7868796655296,1025.383
998.4000244140624,1012.8024986835184,1023.43774
999.5999755859376,999.713025770724,1019.60266
1000.2999877929688,999.8935247947911,1016.8678
1008.2999877929689,1000.2305843809703,1014.92456
1007.7999877929688,1009.1702038474339,1013.9568
1011.4000244140624,1007.8825557491865,1014.04205
1011.7000122070312,1012.058410018325,1016.8653
1000.0000000000001,1011.6106985218564,1019.29065
997.9999999999999,1000.6743950285368,1018.4139
989.2999877929688,998.7194535898196,1015.76
986.7999877929688,989.3900060304715,1011.1806
973.0999755859377,987.93784901011,1005.90356
990.4500122070312,973.5170344234784,997.9829
978.75,991.4270999740078,996.36774
977.3499755859375,978.2345327939375,992.9728
968.7999877929686,979.4953214570769,990.71594
971.9500122070312,968.2777506966569,986.9459
959.5999755859376,973.0965236694196,985.70715
951.9000244140624,959.825963929813,979.6225
949.0,953.416195495703,973.68524
945.9500122070314,949.2199042940821,967.71277
945.9500122070314,946.7943044769087,962.7315
950.25,946.792977745213,958.06384
969.4500122070312,950.740644655041,956.7105
933.2000122070312,969.7190285275412,961.2992
936.25,933.647231121541,957.8396
942.8499755859376,938.7387474647827,954.871
927.8499755859376,941.0040959175088,953.37085
914.7000122070312,929.8850214611612,948.1471
935.1500244140624,916.1750595207031,938.0433
935.1500244140624,935.1360196698531,938.0501
929.8499755859375,935.0387128132476,938.2266
903.7000122070312,931.8651632459078,936.7989
964.4000244140624,904.0497696606151,931.2492
963.2999877929689,965.0278221672907,941.1015
964.7499999999999,960.7707865600694,948.711
981.7000122070312,968.8103314100717,956.5984
983.1500244140624,979.5800900900548,968.27386
965.5999755859377,983.0866779221606,981.9472
968.9500122070311,966.8743870087378,981.9734
999.0999755859376,969.450664992468,982.2364
1024.75,998.3052461654347,989.1631
1012.75,1024.564994837476,1000.29974
1014.1500244140623,1013.4476558332606,1008.35876
1023.7999877929688,1014.8448010859615,1017.6062
1017.0499877929689,1022.5098966091994,1026.8535
1030.199951171875,1017.639596728385,1029.4077
1031.0,1030.9747648893872,1031.5835
1023.5499877929688,1030.1851268417543,1035.4679
1021.0499877929688,1024.7323769850502,1036.9126
1012.9500122070312,1021.2116863087078,1036.122
995.9000244140624,1013.1403941878198,1033.9852
978.25,996.948118080259,1026.0847
945.0999755859376,979.2524674979834,1014.36224
